ID,Category,Final_Score,Matched_Skills,Missing_Skills,Explanation
13405733,INFORMATION-TECHNOLOGY,23.43549187978109,"['python', 'sql']","['machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 23.44

Matched Skills: 2

Missing Skills: 4

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
90867631,INFORMATION-TECHNOLOGY,23.180320421854653,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 23.18

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
28126340,INFORMATION-TECHNOLOGY,22.75121752421061,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 22.75

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
12763627,INFORMATION-TECHNOLOGY,22.60395685831705,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 22.6

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
11919526,DESIGNER,22.34549204508464,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 22.35

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
11580408,INFORMATION-TECHNOLOGY,21.88757483164469,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 21.89

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
10265057,INFORMATION-TECHNOLOGY,21.751969655354817,"['python', 'sql']","['machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 21.75

Matched Skills: 2

Missing Skills: 4

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
36434348,INFORMATION-TECHNOLOGY,21.632444063822422,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 21.63

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
31243710,INFORMATION-TECHNOLOGY,21.50215403238932,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 21.5

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
18187364,INFORMATION-TECHNOLOGY,21.42630831400553,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 21.43

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
11963737,ADVOCATE,21.36355272928873,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 21.36

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
30968749,DESIGNER,21.17189661661784,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 21.17

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
37242217,INFORMATION-TECHNOLOGY,21.12861601511637,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 21.13

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
85101052,DESIGNER,20.890296618143715,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 20.89

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
37764298,INFORMATION-TECHNOLOGY,20.84554354349772,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 20.85

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
29975124,INFORMATION-TECHNOLOGY,20.72749201456705,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 20.73

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
57002858,INFORMATION-TECHNOLOGY,20.67806116739909,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 20.68

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
10553553,INFORMATION-TECHNOLOGY,20.415589014689125,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 20.42

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
35990852,DESIGNER,20.406789461771645,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 20.41

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
26071861,ADVOCATE,20.12928930918376,['python'],"['machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 20.13

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
28897981,INFORMATION-TECHNOLOGY,20.123864809672035,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 20.12

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
10089434,INFORMATION-TECHNOLOGY,19.80222098032633,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 19.8

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
31111279,INFORMATION-TECHNOLOGY,19.73996480305989,"['aws', 'sql']","['python', 'machine learning', 'deep learning', 'tensorflow']","

Final Score: 19.74

Matched Skills: 2

Missing Skills: 4

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
26671167,HR,19.45126310984293,['aws'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'sql']","

Final Score: 19.45

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
51639418,INFORMATION-TECHNOLOGY,19.3797918955485,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 19.38

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
17111768,INFORMATION-TECHNOLOGY,19.2698294321696,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 19.27

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
10247517,INFORMATION-TECHNOLOGY,19.19776503245036,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 19.2

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
70089206,INFORMATION-TECHNOLOGY,19.12673536936441,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 19.13

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
27536013,INFORMATION-TECHNOLOGY,19.074923197428383,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 19.07

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
39776400,DESIGNER,19.052142779032387,['aws'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'sql']","

Final Score: 19.05

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
18301617,INFORMATION-TECHNOLOGY,19.040129343668617,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 19.04

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
26480367,INFORMATION-TECHNOLOGY,18.82641569773356,['python'],"['machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 18.83

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
81011612,DESIGNER,18.479081789652504,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 18.48

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
17688766,INFORMATION-TECHNOLOGY,18.441719690958656,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 18.44

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
27770859,INFORMATION-TECHNOLOGY,18.399100939432778,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 18.4

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
29524570,DESIGNER,18.389712969462074,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 18.39

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
29564653,HR,18.35229682922364,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 18.35

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
14528265,DESIGNER,18.33355108896891,['aws'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'sql']","

Final Score: 18.33

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
18297650,HR,18.32384363810221,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 18.32

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
41344156,INFORMATION-TECHNOLOGY,18.17351977030436,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 18.17

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
20024870,INFORMATION-TECHNOLOGY,18.094488779703774,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 18.09

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
19796840,INFORMATION-TECHNOLOGY,17.906518618265785,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 17.91

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
22776912,INFORMATION-TECHNOLOGY,17.847499529520668,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 17.85

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
20879311,INFORMATION-TECHNOLOGY,17.824005762736,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 17.82

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
22450718,INFORMATION-TECHNOLOGY,17.680533409118652,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 17.68

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
15651486,INFORMATION-TECHNOLOGY,17.66888872782389,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 17.67

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
10751444,DESIGNER,17.624697367350258,['python'],"['machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 17.62

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
16877897,HR,17.607017199198403,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 17.61

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
28035460,INFORMATION-TECHNOLOGY,17.5698299407959,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 17.57

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
18176523,INFORMATION-TECHNOLOGY,17.36431852976481,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 17.36

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
95714702,ADVOCATE,17.355220794677734,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 17.36

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
11584809,INFORMATION-TECHNOLOGY,17.292086601257324,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 17.29

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
36856210,INFORMATION-TECHNOLOGY,17.283296585083008,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 17.28

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
20408458,INFORMATION-TECHNOLOGY,17.16964340209961,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 17.17

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
13836471,INFORMATION-TECHNOLOGY,17.110050360361733,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 17.11

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
32896934,HR,17.109306494394936,['aws'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'sql']","

Final Score: 17.11

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
14640322,HR,16.893811225891113,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.89

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
18084150,HR,16.831605116526283,['aws'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'sql']","

Final Score: 16.83

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
26768723,INFORMATION-TECHNOLOGY,16.734715461730957,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.73

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
14789139,INFORMATION-TECHNOLOGY,16.630523363749184,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 16.63

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
46260230,INFORMATION-TECHNOLOGY,16.587645530700684,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.59

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
11773767,ADVOCATE,16.569493293762207,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.57

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
19201175,INFORMATION-TECHNOLOGY,16.567543983459473,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.57

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
21780877,INFORMATION-TECHNOLOGY,16.56551170349121,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.57

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
27295996,INFORMATION-TECHNOLOGY,16.496611754099526,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 16.5

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
51363762,INFORMATION-TECHNOLOGY,16.395400047302246,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.4

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
11957080,INFORMATION-TECHNOLOGY,16.37181250254313,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 16.37

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
17681064,INFORMATION-TECHNOLOGY,16.27736473083496,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.28

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
19616406,HR,16.27399730682373,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.27

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
26924514,DESIGNER,16.24924945831299,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.25

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
25959103,INFORMATION-TECHNOLOGY,16.212002913157143,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 16.21

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
25207620,INFORMATION-TECHNOLOGY,16.171247482299805,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.17

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
39413067,INFORMATION-TECHNOLOGY,16.115046660105385,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 16.12

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
35474904,ADVOCATE,16.090103149414062,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.09

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
32977530,HR,16.048965454101562,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.05

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
42164460,ADVOCATE,16.01360511779785,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 16.01

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
15297298,INFORMATION-TECHNOLOGY,15.963129043579102,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.96

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
34657584,DESIGNER,15.957542419433594,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.96

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
59962788,HR,15.795803705851236,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 15.8

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
24083609,INFORMATION-TECHNOLOGY,15.719353675842283,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.72

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
25990239,INFORMATION-TECHNOLOGY,15.680973052978516,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.68

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
29075857,INFORMATION-TECHNOLOGY,15.648239771525065,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 15.65

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
38860712,ADVOCATE,15.647687594095864,['aws'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'sql']","

Final Score: 15.65

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
51769822,HR,15.58131504058838,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.58

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
52246737,INFORMATION-TECHNOLOGY,15.567404747009276,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.57

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
25857360,INFORMATION-TECHNOLOGY,15.516331672668455,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.52

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
18198627,DESIGNER,15.513449668884276,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.51

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
52618188,INFORMATION-TECHNOLOGY,15.372088432312012,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.37

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
54067174,ADVOCATE,15.338641166687012,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.34

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
73448369,ADVOCATE,15.328085899353027,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.33

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
32965335,ADVOCATE,15.313429037729898,['aws'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'sql']","

Final Score: 15.31

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
11592605,HR,15.242947578430176,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.24

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
20237244,INFORMATION-TECHNOLOGY,15.177632331848145,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.18

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
34317538,DESIGNER,15.175453344980877,['sql'],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws']","

Final Score: 15.18

Matched Skills: 1

Missing Skills: 5

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
13909762,ADVOCATE,15.17187213897705,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.17

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
11847784,HR,15.11870002746582,[],"['python', 'machine learning', 'deep learning', 'tensorflow', 'aws', 'sql']","

Final Score: 15.12

Matched Skills: 0

Missing Skills: 6

The candidate demonstrates strong alignment with the job description based on semantic similarity and skill matching.

"
